"Name","Hometown","Year","Sport"
"Raime Cohen","St. Louis, Mo. (Clayton)",2016,"softball"
"Chase  Nelson","Paragould, Ark. (Paragould)",2016,"softball"
"Elizabeth Hagens","St. Louis, Mo. (Metro)",2016,"softball"
"Amanda Sanchez","West Covina, Calif. (Bishop Amat)",2016,"softball"
"Chloe Rathburn","Mission Viejo, Calif. (Capistrano Valley)",2016,"softball"
"Morgan Walters","Gainesville, Ga. (Buford)",2016,"softball"
"Anna Reed","Lonedell, Mo. (Jefferson College)",2016,"softball"
"Sara Harvey","Kansas City, Mo. (Staley)",2016,"softball"
"Kirsten Mack","Riverside, Calif. (Arlington)",2016,"softball"
"Rylee Pierce","Visalia, Calif. (El Diamante)",2016,"softball"
"Sami Fagan","Dunnellon, Fla. (Florida)",2016,"softball"
"Cosette Tomita","Oak Forest, Ill. (Tinley Park)",2016,"softball"
"Maddie  Gallagher","Port Washington, N.Y.",2017,"softball"
"Madison Walker","Olathe, Kan.",2017,"softball"
"Jenna Laird","East Meadow, N.Y.",2017,"softball"
"Danielle Blackstun","O'Fallon, Mo.",2017,"softball"
"Mya Dodge","Hiawatha, Iowa",2017,"softball"
"Stefania  Abruscato","Smithtown, N.Y.",2017,"softball"
"Claire Cahalan","Columbus, Ga.",2017,"softball"
"Marissa McCann","Surprise, Ariz.",2017,"softball"
"Julia Crenshaw","O'Fallon, Mo.",2017,"softball"
"Katie Chester","Liberty, Mo.",2017,"softball"
"Nathalie Touchet","Aledo, Texas",2017,"softball"
"Adi Koller","Texarkana, Texas",2017,"softball"
"Cierra Harrison","Lee's Summit, Mo.",2017,"softball"
"Kara Daly","Jefferson City, Mo.",2017,"softball"
"Lilly Whitten","Tunas, Mo.",2017,"softball"
"Laurin Krings","Loveland, Colo.",2017,"softball"
"Alex Honnold","West Des Moines, Iowa",2017,"softball"
"Chantice Phillips","Kansas City, Mo.",2017,"softball"
"Jayci Kruse","Coto de Caza, Calif.",2017,"softball"
"Abby Hay","Columbia, Mo.",2017,"softball"
"Vanessa Hollingsworth","Forney, Texas",2017,"softball"
"Taylor Pannell","Lee's Summit, Mo.",2017,"softball"
"Kayley Lenger","Liberty, Mo.",2017,"softball"
"Regan Nash","Camden Point, Mo. (North Platte)",2018,"softball"
"Tajiah Ellison","Phoenix, Ariz. (Desert Vista)",2018,"softball"
"Kendyll Bailey","Grain Valley, Mo. (Grain Valley)",2018,"softball"
"Paige Bange","Jefferson City, Mo. (Helias Catholic)",2018,"softball"
"Nalani Scates","Pleasanton, Calif. (Ohlone CC)",2018,"softball"
"Kolby Romaine","Chino Hills, Calif. (Rosary)",2018,"softball"
"Brooke Wilmes","Johnston, Iowa (Johnston)",2018,"softball"
"Delaney McDannold","Columbia, Mo. (Rock Bridge)",2018,"softball"
"Danielle Baumgartner","Mexico, Mo. (Mexico)",2018,"softball"
"Kara Decker","Leitchfield, Ky. (Grayson County)",2018,"softball"
"Raime Cohen","St. Louis, Mo. (Clayton)",2018,"softball"
"Callie Martin","Raymore, Mo. (Raymore-Peculiar)",2018,"softball"
"Madi Norman","Tipton, Mo. (Louisville)",2018,"softball"
"Gabby Garrison","Missouri City, Texas (Ridge Point)",2018,"softball"
"Hatti Moore","La Grange, Texas (La Grange)",2018,"softball"
"Cayla Kessinger","Saugus, Calif. (Saugus)",2018,"softball"
"Eli Daniel","Locust Grove, Ga. (Brenau University)",2018,"softball"
"Cosette Tomita","Oak Forest, Ill. (Tinley Park)",2018,"softball"
"Katherine Kadlec","Columbia, Mo. (Father Tolton)",2018,"softball"
"Abby George","St. Louis, Mo. (Lutheran South)",2018,"softball"
"Maddie  Gallagher","Port Washington, N.Y.",2019,"softball"
"Madison Walker","Olathe, Kan.",2019,"softball"
"Jenna Laird","East Meadow, N.Y.",2019,"softball"
"Danielle Blackstun","O'Fallon, Mo.",2019,"softball"
"Mya Dodge","Hiawatha, Iowa",2019,"softball"
"Stefania  Abruscato","Smithtown, N.Y.",2019,"softball"
"Claire Cahalan","Columbus, Ga.",2019,"softball"
"Marissa McCann","Surprise, Ariz.",2019,"softball"
"Julia Crenshaw","O'Fallon, Mo.",2019,"softball"
"Katie Chester","Liberty, Mo.",2019,"softball"
"Nathalie Touchet","Aledo, Texas",2019,"softball"
"Adi Koller","Texarkana, Texas",2019,"softball"
"Cierra Harrison","Lee's Summit, Mo.",2019,"softball"
"Kara Daly","Jefferson City, Mo.",2019,"softball"
"Lilly Whitten","Tunas, Mo.",2019,"softball"
"Laurin Krings","Loveland, Colo.",2019,"softball"
"Alex Honnold","West Des Moines, Iowa",2019,"softball"
"Chantice Phillips","Kansas City, Mo.",2019,"softball"
"Jayci Kruse","Coto de Caza, Calif.",2019,"softball"
"Abby Hay","Columbia, Mo.",2019,"softball"
"Vanessa Hollingsworth","Forney, Texas",2019,"softball"
"Taylor Pannell","Lee's Summit, Mo.",2019,"softball"
"Kayley Lenger","Liberty, Mo.",2019,"softball"
"Kendal Cook","Horseheads, N.Y. (Horseheads)",2020,"softball"
"Imani Myint","Virginia Beach, Va. (Hofstra)",2020,"softball"
"Kendyll Bailey","Grain Valley, Mo. (Grain Valley)",2020,"softball"
"Jazmyn Rollin","Salt Lake City, Utah (WEST)",2020,"softball"
"Emma Nichols","Hillsboro, Mo. (Hillsboro)",2020,"softball"
"Brooke Wilmes","Johnston, Iowa (Johnston)",2020,"softball"
"Hannah McGivern","Weston, Mo. (West Platte)",2020,"softball"
"Megan Moll","Eureka, Mo. (Eureka)",2020,"softball"
"Baleigh Koester","Carterville, IL (Missouri Baptist)",2020,"softball"
"Casidy Chaumont","Moss Bluff, La. (Louisiana)",2020,"softball"
"Kara Decker","Leitchfield, Ky. (Grayson County)",2020,"softball"
"Summer Shockley","Van Buren, MO (Three Rivers)",2020,"softball"
"Kimberly Wert","Melfa, Va (HOFSTRA)",2020,"softball"
"Alexis Burks","Columbia, Mo. (Rock Bridge)",2020,"softball"
"Emma Raabe","Omaha, NE (Marian)",2020,"softball"
"Lindsey Warick","South Brunswick, N.J. (South Brunswick)",2020,"softball"
"Jordan Weber","Lee's Summit, Mo. (Lee's Summit West)",2020,"softball"
"Kendal Judge","Plainfield, Ill. (OKLAHOMA STATE)",2020,"softball"
"Megan Schumacher","East Fishkill, N.Y. (John Jay East)",2020,"softball"
"Hatti Moore","La Grange, Texas (La Grange)",2020,"softball"
"Sophie Dandola","Seaford, N.Y. (Syracuse)",2020,"softball"
"Cayla Kessinger","Saugus, Calif. (Saugus)",2020,"softball"
"Eli Daniel","Locust Grove, Ga. (Brenau University)",2020,"softball"
"Katherine Kadlec","Columbia, Mo. (Father Tolton)",2020,"softball"
"Abby George","St. Louis, Mo. (Lutheran South)",2020,"softball"
"Claire Hill","",2020,"softball"
"Maddie  Gallagher","Port Washington, N.Y.",2021,"softball"
"Madison Walker","Olathe, Kan.",2021,"softball"
"Jenna Laird","East Meadow, N.Y.",2021,"softball"
"Danielle Blackstun","O'Fallon, Mo.",2021,"softball"
"Mya Dodge","Hiawatha, Iowa",2021,"softball"
"Stefania  Abruscato","Smithtown, N.Y.",2021,"softball"
"Claire Cahalan","Columbus, Ga.",2021,"softball"
"Marissa McCann","Surprise, Ariz.",2021,"softball"
"Julia Crenshaw","O'Fallon, Mo.",2021,"softball"
"Katie Chester","Liberty, Mo.",2021,"softball"
"Nathalie Touchet","Aledo, Texas",2021,"softball"
"Adi Koller","Texarkana, Texas",2021,"softball"
"Cierra Harrison","Lee's Summit, Mo.",2021,"softball"
"Kara Daly","Jefferson City, Mo.",2021,"softball"
"Lilly Whitten","Tunas, Mo.",2021,"softball"
"Laurin Krings","Loveland, Colo.",2021,"softball"
"Alex Honnold","West Des Moines, Iowa",2021,"softball"
"Chantice Phillips","Kansas City, Mo.",2021,"softball"
"Jayci Kruse","Coto de Caza, Calif.",2021,"softball"
"Abby Hay","Columbia, Mo.",2021,"softball"
"Vanessa Hollingsworth","Forney, Texas",2021,"softball"
"Taylor Pannell","Lee's Summit, Mo.",2021,"softball"
"Kayley Lenger","Liberty, Mo.",2021,"softball"
"Kendal Cook","Horseheads, N.Y.",2022,"softball"
"Kendyll Bailey","Grain Valley, Mo.",2022,"softball"
"Jenna Laird","East Meadow, N.Y.",2022,"softball"
"Emma Nichols","Hillsboro, Mo.",2022,"softball"
"Maddie Snider","Columbia, Mo.",2022,"softball"
"Brooke Wilmes","Johnston, Iowa",2022,"softball"
"Hannah McGivern","Weston, Mo.",2022,"softball"
"Megan Moll","Eureka, Mo.",2022,"softball"
"Julia Crenshaw","O'Fallon, Mo.",2022,"softball"
"Casidy Chaumont","Moss Bluff, La.",2022,"softball"
"Addie Lange","Gallatin, Tenn.",2022,"softball"
"Kelsee Mortimer","Liberty, Mo.",2022,"softball"
"Kimberly Wert","Melfa, Va.",2022,"softball"
"Kara Daly","Jefferson City, Mo.",2022,"softball"
"Alexis Burks","Columbia, Mo.",2022,"softball"
"Emma Raabe","Omaha, Neb.",2022,"softball"
"Jordan Weber","Lee's Summit, Mo.",2022,"softball"
"Laurin Krings","Loveland, Colo.",2022,"softball"
"Alex Honnold","West Des Moines, Iowa",2022,"softball"
"Megan Schumacher","East Fishkill, N.Y.",2022,"softball"
"Chantice Phillips","Kansas City, Mo.",2022,"softball"
"Hannah Vargas","Chandler, Ariz.",2022,"softball"
"Jayci Kruse","Coto de Caza, Calif.",2022,"softball"
"Hatti Moore","La Grange, Texas",2022,"softball"
"Vanessa Hollingsworth","Forney, Texas",2022,"softball"
"Riley Frizell","Willoughby, Ohio",2022,"softball"
"Abby George","St. Louis, Mo.",2022,"softball"
"Kendal Cook","Horseheads, N.Y.",2023,"softball"
"Payton  Jackson","Missouri City, Texas",2023,"softball"
"Jenna Laird","East Meadow, N.Y.",2023,"softball"
"Emma Nichols","Hillsboro, Mo.",2023,"softball"
"Maddie Snider","Columbia, Mo.",2023,"softball"
"Hannah McGivern","Weston, Mo.",2023,"softball"
"Megan Moll","Eureka, Mo.",2023,"softball"
"Julia Crenshaw","O'Fallon, Mo.",2023,"softball"
"Katie Chester","Liberty, Mo.",2023,"softball"
"Addie Lange","Gallatin, Tenn.",2023,"softball"
"Kelsee Mortimer","Liberty, Mo.",2023,"softball"
"Maddie  Gallagher","Port Washington, N.Y.",2023,"softball"
"Cierra Harrison","Lee's Summit, Mo.",2023,"softball"
"Kara Daly","Jefferson City, Mo.",2023,"softball"
"Lilly Whitten","Tunas, Mo.",2023,"softball"
"Jordan Weber","Lee's Summit, Mo.",2023,"softball"
"Laurin Krings","Loveland, Colo.",2023,"softball"
"Alex Honnold","West Des Moines, Iowa",2023,"softball"
"Megan Schumacher","East Fishkill, N.Y.",2023,"softball"
"Chantice Phillips","Kansas City, Mo.",2023,"softball"
"Jayci Kruse","Coto de Caza, Calif.",2023,"softball"
"Vanessa Hollingsworth","Forney, Texas",2023,"softball"
"Riley Frizell","Willoughby, Ohio",2023,"softball"
"Taylor Pannell","Lee's Summit, Mo.",2023,"softball"
"Kayley Lenger","Liberty, Mo.",2023,"softball"
"Wes Clark","Detroit, Mich.",2013,"mens-basketball"
"Tony Criswell","Oklahoma City, Okla.",2013,"mens-basketball"
"III Johnathan Williams","Memphis, Tenn.",2013,"mens-basketball"
"Corey Haith","Miami, Fla.",2013,"mens-basketball"
"Jordan Clarkson","San Antonio, Texas",2013,"mens-basketball"
"Deuce Bello","Greensboro, N.C.",2013,"mens-basketball"
"Shane Rector","Bronx, N.Y.",2013,"mens-basketball"
"Cameron Biedscheid","St. Louis",2013,"mens-basketball"
"Torren Jones","Chandler, Ariz.",2013,"mens-basketball"
"Danny Feldmann","Jefferson City, Mo.",2013,"mens-basketball"
"Jabari Brown","Oakland, Calif.",2013,"mens-basketball"
"Earnest Ross","Cary, N.C.",2013,"mens-basketball"
"Hayden Barnard","Aurora, Ill.",2013,"mens-basketball"
"Ryan Rosburg","Chesterfield, Mo.",2013,"mens-basketball"
"Keanau Post","Victoria, British Columbia",2013,"mens-basketball"
"Deuce Bello","Greensboro, N.C.",2014,"mens-basketball"
"Tramaine Isabell","Seattle, Wash.",2014,"mens-basketball"
"D'Angelo Allen","Dallas, Texas",2014,"mens-basketball"
"Jimmy Barton","St. Louis, Mo.",2014,"mens-basketball"
"Namon Wright","Los Angeles, Calif.",2014,"mens-basketball"
"Montaque Gill-Caesar","Vaughan, Ontario",2014,"mens-basketball"
"Keith Shamburger","Los Angeles, Calif.",2014,"mens-basketball"
"Wes Clark","Detroit, Mich.",2014,"mens-basketball"
"Jakeenan Gant","Springfield, Ga.",2014,"mens-basketball"
"Hayden Barnard","Aurora, Ill.",2014,"mens-basketball"
"Ryan Rosburg","Chesterfield, Mo.",2014,"mens-basketball"
"Keanau Post","Victoria, British Columbia",2014,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2015,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2015,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2015,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2015,"mens-basketball"
"John Tonje","North Omaha, Neb.",2015,"mens-basketball"
"Nick Honor","Orlando, Fla.",2015,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2015,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2015,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2015,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2015,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2015,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2015,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2015,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2015,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2015,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2015,"mens-basketball"
"Sean East II","Louisville, Ky.",2015,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2015,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2016,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2016,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2016,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2016,"mens-basketball"
"John Tonje","North Omaha, Neb.",2016,"mens-basketball"
"Nick Honor","Orlando, Fla.",2016,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2016,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2016,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2016,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2016,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2016,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2016,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2016,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2016,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2016,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2016,"mens-basketball"
"Sean East II","Louisville, Ky.",2016,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2016,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2017,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2017,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2017,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2017,"mens-basketball"
"John Tonje","North Omaha, Neb.",2017,"mens-basketball"
"Nick Honor","Orlando, Fla.",2017,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2017,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2017,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2017,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2017,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2017,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2017,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2017,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2017,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2017,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2017,"mens-basketball"
"Sean East II","Louisville, Ky.",2017,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2017,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2018,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2018,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2018,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2018,"mens-basketball"
"John Tonje","North Omaha, Neb.",2018,"mens-basketball"
"Nick Honor","Orlando, Fla.",2018,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2018,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2018,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2018,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2018,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2018,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2018,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2018,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2018,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2018,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2018,"mens-basketball"
"Sean East II","Louisville, Ky.",2018,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2018,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2019,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2019,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2019,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2019,"mens-basketball"
"John Tonje","North Omaha, Neb.",2019,"mens-basketball"
"Nick Honor","Orlando, Fla.",2019,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2019,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2019,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2019,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2019,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2019,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2019,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2019,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2019,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2019,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2019,"mens-basketball"
"Sean East II","Louisville, Ky.",2019,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2019,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2020,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2020,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2020,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2020,"mens-basketball"
"John Tonje","North Omaha, Neb.",2020,"mens-basketball"
"Nick Honor","Orlando, Fla.",2020,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2020,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2020,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2020,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2020,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2020,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2020,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2020,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2020,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2020,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2020,"mens-basketball"
"Sean East II","Louisville, Ky.",2020,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2020,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2021,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2021,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2021,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2021,"mens-basketball"
"John Tonje","North Omaha, Neb.",2021,"mens-basketball"
"Nick Honor","Orlando, Fla.",2021,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2021,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2021,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2021,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2021,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2021,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2021,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2021,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2021,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2021,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2021,"mens-basketball"
"Sean East II","Louisville, Ky.",2021,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2021,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2022,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2022,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2022,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2022,"mens-basketball"
"John Tonje","North Omaha, Neb.",2022,"mens-basketball"
"Nick Honor","Orlando, Fla.",2022,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2022,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2022,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2022,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2022,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2022,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2022,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2022,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2022,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2022,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2022,"mens-basketball"
"Sean East II","Louisville, Ky.",2022,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2022,"mens-basketball"
"Jordan Butler","Greenville, S.C.",2023,"mens-basketball"
"Kaleb Brown","Huntsville, Ala.",2023,"mens-basketball"
"Tamar Bates","Kansas City, Kan.",2023,"mens-basketball"
"Curt Lewis","Louisville, Ky.",2023,"mens-basketball"
"John Tonje","North Omaha, Neb.",2023,"mens-basketball"
"Nick Honor","Orlando, Fla.",2023,"mens-basketball"
"Trent Pierce","Tulsa, Okla.",2023,"mens-basketball"
"Jackson Francois","Las Vegas, Nev.",2023,"mens-basketball"
"Jesus Carralero Martin","Málaga, Spain",2023,"mens-basketball"
"Anthony Robinson II","Tallahassee, Fla.",2023,"mens-basketball"
"Danny Stephens","Bowen, Ill.",2023,"mens-basketball"
"Aidan Shaw","Overland Park, Kan.",2023,"mens-basketball"
"Caleb Grill","Wichita, Kan.",2023,"mens-basketball"
"JV Brown","Los Angeles, Calif.",2023,"mens-basketball"
"Noah Carter","Dubuque, Iowa",2023,"mens-basketball"
"Mabor Majak","Joba, South Sudan",2023,"mens-basketball"
"Sean East II","Louisville, Ky.",2023,"mens-basketball"
"Connor Vanover","Little Rock, Ark.",2023,"mens-basketball"
"Darian Saunders","Tucson, Ariz.",2013,"womens-basketball"
"Lianna Doty","St. Louis, Mo.",2013,"womens-basketball"
"Morgan Stock","Town & Country, Mo.",2013,"womens-basketball"
"Bree Fowler","Kansas City, Mo.",2013,"womens-basketball"
"Davionna Holmes","East St. Louis, Ill.",2013,"womens-basketball"
"Maddie Stock","Town & Country, Mo.",2013,"womens-basketball"
"Lindsey Cunningham","Columbia, Mo.",2013,"womens-basketball"
"Michelle Hudyn","Kitchener, Ontario",2013,"womens-basketball"
"Bri Kulas","Shawnee Mission, Kan.",2013,"womens-basketball"
"Tania Jackson","Lawrence, Kan.",2013,"womens-basketball"
"Kayla Michael","Cincinnati, Ohio",2013,"womens-basketball"
"Jordan Frericks","Quincy, Ill.",2013,"womens-basketball"
"Sierra Michaelis","Mercer, Mo.",2013,"womens-basketball"
"Morgan Eye","Montrose, Mo.",2013,"womens-basketball"
